Index,Address,Time Diff between first and last (Mins),Face Attempts,Detected As a Robot At Least Once,Face Match Percentage,FLAG
2957,0x9d6588b263ef40fb4f41bf5548a8e792b79e6676,296315.42,1,0,90.10621309122948,0
2958,0x9d6dbcb5abfb9a98dbc1f0b59932f213b5c64224,598943.47,1,0,89.30859156486382,0
2959,0x9d6dc44210b3b2e4ac618c5ac4e02ff412ed3e48,747782.5,1,0,97.25410398232428,0
2960,0x9d7c60dbdb848b95b9c1038ba63a07e8a9c4e6ef,338325.37,1,0,92.37951519729027,0
2961,0x9d7f97bedd237d997a3b861a792afbb26407db0a,145380.03,1,0,86.7659921194304,0
2962,0x9d8be5a612604715ab30a9914c20527b0410198a,192601.4,1,0,88.24266523713975,0
2963,0x9d8cfcfdc790b31ce772070569104b36a46c202c,173931.38,1,0,78.78910713542871,0
2964,0x9d9073a5f653a583b643ea8b185796fff268bc12,625267.9,3,0,100.0,0
2965,0x9dadb4060e179e62dda9ce44b0a690cc777d214b,758527.15,2,1,87.61393914739514,0
2966,0x9db282cb8e2d20107c4928698fd397f6ea408414,547494.18,1,0,90.72922001737565,0
2967,0x9db8ac2f847b0e1eb7b1bd8fa2e1f09c91817fcb,97841.72,1,0,93.16172893262743,0
2968,0x9dc3ba46e3dd9454b871567cfc93d15f2a30c314,332.75,1,0,96.00220103010075,0
2969,0x9dc7dd8f1e1e0a0650012a6bef65b79ae832aaff,1.85,3,0,93.3076367572101,0
2970,0x9dcb7a050d5be546c17d03dd1cc0aea88c858fcd,1622882.48,1,0,98.73294217252946,0
2971,0x9dd377a5d39046788e28e001df745568c5dd38b6,12751.52,1,0,98.67102378332658,0
2972,0x9ddb6950d8f6588a5d0c65e7e65b384754cfb9eb,521633.9,1,0,90.59027524688803,0
2973,0x9de3a1965c9773f3dac5a20b81b1cb025c5e04bc,34657.15,3,0,100.0,0
2974,0x9dee14f2e2e57714f9584bb12bfbe2824b520d2b,33226.82,1,0,99.16244416546132,0
2975,0x9def3ca91db02f5e9452f7520751ffb2419d07ea,101089.68,1,0,92.72718365908855,0
2976,0x9defd23502aea550fbf91a69132bcff12071c457,9016.13,1,0,99.70737912559724,0
2977,0x9dfae0d0c226308c813625a6134a4642aa935552,319298.28,1,0,86.29343838550797,0
2978,0x9e00fbff685e74f203767b6a35bdac9fe3cf3482,325.38,1,0,93.0388818573983,0
2979,0x9e086ace7d2d4163541a03cfc6f0c2c2f35236f8,200119.98,1,1,87.86416561023523,0
2980,0x9e0cdfe4c751f12a25bef3e9c75c3355424f7be8,910228.38,1,0,93.09122335006971,0
2981,0x9e197f4bf58830352d705c7c3dba29496bceff37,253532.9,1,0,100.0,0
2982,0x9e2341eeb662021ff69cf9852e06c50bdbe0cad1,11.75,1,0,84.95659989520082,0
2983,0x9e24f242a0285782bde1409892fdc771979aae2b,52.87,1,0,89.07893640974294,0
2984,0x9e2e45ff2b2bde95bc1848b0ba533329d95be81d,612068.8,1,0,88.07317420589,0
2985,0x9e3e12eeceadbc4a1f4bcd3fe9f45cf478e45cb1,1002357.82,1,0,91.82935030960121,0
2986,0x9e5181e98392617fd69746545ea0d868b2d873d7,311.17,1,0,92.07595859541479,0
2987,0x9e546ba2b24b1d0374d943f4b0b1cd2a286e2179,325.23,2,0,95.31887774514186,0
2988,0x9e56625509c2f60af937f23b7b532600390e8c8b,837697.67,1,0,92.73514122000802,0
2989,0x9e56eb253b4606f94125ff99d145f4750dca8afa,273624.88,1,0,92.15865229292454,0
2990,0x9e5bae70e580067fae6e92d20548f879202f4856,944971.67,1,0,91.81951510916463,0
2991,0x9e66fc24f52b205e786ed6eabeeaf41ee12782a7,471172.33,3,0,87.05368083173903,0
2992,0x9e68ee17958f9a1e15f7feb0dfac6324e617ace3,33144.02,1,0,94.69566556447667,0
2993,0x9e731a614aac6f9d8d27cfaf3a4020d0d3328562,13436.08,1,0,84.50705117452317,0
2994,0x9e737c49ac620556a5eefb4489d7681cc09e0584,291428.05,1,0,84.53282643111322,0
2995,0x9e74a882c90605af690ae507b1fb9b0991578776,307.57,1,0,88.68807246446467,0
2996,0x9e7cf1d8655f76d08f817e749c4af5a2f7c1ef01,200104.5,1,0,100.0,0
2997,0x9e7e3e7da3647138d23a0e8dd484ebd7235261b7,322.15,2,0,90.37658577360037,0
2998,0x9e8076079efab6da85aaccc6466992076b4cc212,303567.2,1,0,93.15089294142105,0
2999,0x9e81b438eeb0e674a4af11e9b3484e007fabb0d9,950469.78,2,0,99.29268802324219,0
3000,0x9e86ce6f95c00d49e7c2597dcda517ca547683d6,2333.12,1,1,95.5383586541227,0
3001,0x9e8ae08c88d48b36bb1cf2fe3845b7b603a5abd5,417794.43,1,0,94.00504003693628,0
3002,0x9e8dcc59576f950619c91482c7f95e62f338af92,172181.27,1,0,89.13223382039781,0
3003,0x9e93e2bc5c5351f580b6a74abcbeeb34bf437cd4,707319.25,2,0,93.32394863057685,0
3004,0x9eae1412aed027c7ca1de3a544b6fb7d6a0096a1,65.03,1,0,90.06761047189944,0
3005,0x9eb576de74edc5e0c2a2c90141d1319665a0edc4,325.65,1,0,97.10864557696942,0
3006,0x9ebe6cc2f452c77bb5a7d02d1150a450059e2fc4,273807.62,2,0,89.01992108729458,0
3007,0x9ec474b80464cb4a4231aa3be0b9b2c8266e1460,57785.37,1,0,88.49600082044664,0
3008,0x9ece1f38a853bdd52a7307bcf8c2f803312ae175,5.88,1,0,96.32948035279301,0
3009,0x9ed7de8c2470df3c61c50e5695dabee346bc8918,488409.87,1,0,88.27475862696791,0
3010,0x9edb2520ddd93d2cf3a433c36de46a5744082c9e,226784.0,1,0,96.0886168144685,0
3011,0x9edc7e7d0d2ac4fef2f75b3977a86ad6f10c9ab0,4028.1,1,0,90.84123279245522,0
3012,0x9ee461b8baf449761ada08b352ab423f2a56139b,215593.3,1,0,99.65973481383223,0
3013,0x9ee88e6b3dd365735eb83685aee075a9035dbef8,990931.58,1,0,96.49136864963688,0
3014,0x9ef880701adf58da09245c440e68e67d73d147a9,198912.68,1,0,92.1740391595865,0
3015,0x9efe6260e5b5c88dc81cd6bd69b3ea374a426899,41215.77,2,0,88.61434184905777,0
3016,0x9f060fbaf7534321bb94405ebad8eda6721b108a,9.42,1,0,92.15956654889852,0
3017,0x9f07d178fe03b4cdc9b778ee8942b06c79bb7b8c,226771.0,1,0,90.23166907264104,0
3018,0x9f0ff87a1df00257d71131493190a3d54598d0be,107163.97,1,0,90.49216526448261,0
3019,0x9f18180ff89d7b59c260e96734f0a88a6f9a72aa,250437.53,1,0,92.55021866904332,0
3020,0x9f1f07ce2a6cf0c0f5a6e2a57fce098cb7e3a6ee,91684.53,2,0,84.69297682314269,0
3021,0x9f27ed9d8dac2e15fbfa263fbdc1ae5d6d51d908,110893.82,1,0,89.89313659688884,0
3022,0x9f49f683db4f6cb5488999d52c32facf9ca332d5,3737.78,2,0,93.41144027978498,0
3023,0x9f4a68d3b1c89ef33f6c6fb59611f7ad1809fdc2,115787.25,2,0,88.58875046905253,0
3024,0x9f4b9ac0c9feb37d8e952f70e81a8aa092ecb8ca,1571.35,1,0,83.37526501480966,0
3025,0x9f4f5fd3ca9b8984436e3f26e93eeb59407d78de,204487.4,3,0,87.43353726373618,0
3026,0x9f5e72b60dd1d788fed2488b20968d91e8eb87b5,708389.68,1,0,90.91641030663456,0
3027,0x9f5ed29f407b5a05fb74a29ccc0e45c8ebc1b8d4,37606.92,2,0,93.06954239289122,0
3028,0x9f708351ca7b90e88de45a056ce992867f46e626,167554.27,1,0,84.20319977343384,0
3029,0x9f7c45c45ed3db2667feeaea70c43cfcb65c30b2,1079940.6,1,0,94.7410917436612,0
3030,0x9f86ed3aa27f7732be5158e95e8ef356b8c55091,6238.58,1,0,100.0,0
3031,0x9f925e71e834494bbedfc79540092ab0d3a0a9ed,562212.68,1,0,97.28845574177257,0
3032,0x9f9805c13504eeff1c3d0c7c7f87a6a4dd1e453e,799707.9,1,0,95.67191851059857,0
3033,0x9f980e7ace8d3a6230c9261d2650568d68c3a1e9,326.25,1,0,85.1856952584659,0
3034,0x9f999234304f37d1395216b8222cb1f730d5ca23,385.6,1,0,97.90616341436854,0
3035,0x9fa258884d2b39ad5017b8f9b6fcb5b7ac4b1649,776222.98,1,0,86.44486131497516,0
3036,0x9fa27cacffb00ebaad234295ead53106072ac734,68.97,1,0,87.76706025361761,0
3037,0x9fa2bc6baf2139fc470ed935b7550d81345224c2,670034.38,1,0,94.22699753481206,0
3038,0x9fa73b852368a33e6af55f042e80cae3cb9e3362,198925.67,1,0,91.74239701219001,0
3039,0x9faa83daf0195d757845da9d751c45911ffc6789,948066.9,3,0,97.10872654883048,0
3040,0x9facfb2735d13396b1f9d6f793a388c999c8a8ad,18.33,1,0,97.46019768186923,0
3041,0x9fb2d52ffbfb6813299877ef650404ed7d0182f2,7.53,1,1,95.84525261370021,0
3042,0x9fc5da1a3e568ca66e7a3798518cdfa24d6f892b,1157402.38,3,0,92.45116918560687,0
3043,0x9fd6ca4ab4d0d03f44ac785e57b546326a955621,226757.65,1,0,93.31205637465673,0
3044,0x9fe7aedfb1dfef43efff60847d6f7bfb3acd5ac5,1194.13,2,0,87.34965981072244,0
3045,0x9febc0bf908a85a28818b73e452cf4c62fdd2350,10.72,1,0,87.9119780567941,0
3046,0x9ff0246c2a1e7019d59d493aa07b002d0dcbf49f,226766.78,1,0,86.38063726037969,0
3047,0x9ff75bb5849232ca8fd43f39b664b3e2fe96ecc4,270099.02,2,0,96.65187052977558,0
3048,0xa00b8ecfc688b7b7cb29512e17305809b0fdfc18,6.2,1,0,89.10145793117908,0
3049,0xa00d75b75fdd6f131192047ac03123e24ffdcba3,471823.48,2,1,86.26899146065553,0
3050,0xa00e16df55b13318a36ee5fcf68d5d3e49567a25,226750.33,2,0,90.8613582212138,0
3051,0xa01110afd5e46e36202da0fcaae844e63896f966,315.2,1,0,87.21370055482353,0
3052,0xa0111dd9011ab6688481117ed1a14cb1a6d31d45,342278.58,1,0,95.18585239608935,0
3053,0xa016fa43ed1fd5eb1c17708034bd3b52ff996c57,242857.9,1,0,94.63379343715813,0
3054,0xa03198d75173eeb1dc3bd02a8fa46c42262ed0b6,329.78,1,0,92.85229404056915,0
3055,0xa034cd650279b2ee074844d4f1831a54ed81a2e6,63.7,2,0,86.84678045168403,0
3056,0xa04d2003430717fc9820e97d0e8c85fecc9dfafa,327.12,1,0,87.4510006561012,0
3057,0xa054aa815d86b127e351dd139ddf489ebfdf88c3,51.12,1,0,98.7430017151371,0
3058,0xa055f06d691aca93bcb4592949e8846dd160be9e,327558.93,1,0,100.0,0
3059,0xa057275ad47ccf38e601cbb24fd53b4b12414a71,226787.03,1,0,93.77430338404496,0
3060,0xa059b65ee0bc177e06741376deb9f0350279844b,291467.48,1,0,100.0,0
3061,0xa06809cfb1dc74712dbfb281b0a65e4fae6ff43c,23.83,2,0,87.08389364897722,0
3062,0xa0749d95d6d2bb067facf0d279bf951eeacd8c3a,4.33,1,0,88.65004183242515,0
3063,0xa085dd81bf4d12f8c6cf226687ec47f23b79a7b7,1022690.77,1,0,90.11528799088121,0
3064,0xa0861e0ce950932e355d8f08a687e88e3de82a05,62341.88,1,0,85.35849973162222,0
3065,0xa088b66cc762ea11559dcbec4bf96abf928d9546,66.55,1,0,100.0,0
3066,0xa08ec916d6edc6533c86b756ef1de16eb8afa65b,509889.9,1,0,93.05802389018656,0
3067,0xa09bacc79ce30d9d4380719034545b08e0d656df,1947768.85,2,1,87.70318687928551,0
3068,0xa09d192380ca16c979e1c386603f896f9eab17db,328.45,1,0,93.57164629804821,0
3069,0xa09ec49d63457f6699dbff880051ee53a662f00e,1013815.08,1,0,91.24735390117813,0
3070,0xa0a17e772a967e8dcd663175cbff3bbc8f0525b2,935382.77,3,0,84.50908350845253,0
3071,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,961255.43,1,0,96.1687674180254,0
3072,0xa0a8bfb5bbef556bb523484f9111ca76ce1ac823,150099.35,1,0,94.65778695165821,0
3073,0xa0bb4ba19f578a63fa3f67adaf7bbca15ccadc45,465714.78,1,0,96.18923655240651,0
3074,0xa0c086a48902255fe07e2a878183fa33004bb1c1,326.05,1,0,87.68792119993256,0
3075,0xa0c5ea495d7fc42e2748edb9b59c2f0b727d5745,322.15,1,0,99.71226888605923,0
3076,0xa0c820b79c05f3e9579f298ec2aab5152d747514,12231.02,1,0,94.18752969671807,0
3077,0xa0c8ea1ee10f765b53a880ba053f1a1fafe7896c,493708.43,2,0,93.14457589008146,0
3078,0xa0ccea52fe2b063e4583d6b0fe1d2bf832d282b0,68.97,1,0,100.0,0
3079,0xa0d475d72ec93c20bbe9f0f3aa32b9de0128744a,561.93,2,0,93.27762778614485,0
3080,0xa0d8bb8f3170c677c0085931c323f3ce1ceb9d5e,68.65,1,0,87.70497294687982,0
3081,0xa0dc31dceaac4fc354cc07c650426eebb85341af,8.67,1,0,91.01876281817317,0
3082,0xa0de0583fab3303c1b517ce3c9b5545995ea6a4e,65.4,1,0,89.1137457366344,0
3083,0xa0e520dc55c99642cb87ac4f42029f85bef6c8dc,20.55,2,0,98.81417195657014,0
3084,0xa0ea2a64c424c85d285e465878281233f7e7e4b6,826.58,1,0,92.90627540121201,0
3085,0xa0efac2e2f7cc4abf3a2dcf7ec0da8c02a06e2eb,190330.57,3,0,87.31186715557074,0
3086,0xa0f8f97a0b2d6aba5d433fab4a2e100e8d57194c,286113.87,1,0,88.29961924705763,0
3087,0xa1079668bea61e26a9e4a1c3758cccaaf0ade5f2,897145.53,2,0,87.6475459159129,0
3088,0xa10ce1d662bfd4202c2194bf926795b24cee03ba,197129.87,1,0,87.06738515712777,0
3089,0xa113159c274434aa032222e43a8accb7465f1568,366241.93,2,0,86.73985403858575,0
3090,0xa11b88d2e6d7929f7b8885a0db0be614504ea109,1318.77,1,0,80.15299643149292,0
3091,0xa12020d1d2801c338e91843c39045323b83ff763,24.95,1,0,95.66334210892889,0
3092,0xa12e4e48272dedbc6aa67f45a209ea8d4c1d001d,767447.68,1,0,89.95725219936293,0
3093,0xa1385085359614ad627f8a3c734db2902049a030,993665.37,1,0,98.29339337421973,0
3094,0xa13e3e73f18d5967eaf454aa8e736b894bff2e35,795858.2,2,0,94.6331268189476,0
3095,0xa14337795e6f0e8b7ed580d0ef44b60238123a4e,722932.77,3,0,93.26318257339113,0
3096,0xa14368d7c4d722a57174c4a6995584dad3ca6446,1031180.85,1,1,100.0,0
3097,0xa1500fafa6952e6f802c02ac32ba301529b05289,755014.05,1,0,84.24494342311999,0
3098,0xa151cdf9bbd394a4d2e2706e93ab460ec9bfb130,368095.87,1,0,89.74216922584337,0
3099,0xa154fa361d3faa4e17a127277ff2666ca952c0da,33446.28,3,0,86.46181411548379,0
3100,0xa156a6b5dea8848ad03569ba0af9ce3989b4aacc,9.02,1,0,98.5169164662634,0
3101,0xa15e1cf9239483c1c4a896361bb4dbe67f961096,310051.07,2,0,90.7852108472682,0
3102,0xa160c0065bea68f090353c3cb5273b7009cdb201,328.15,1,0,91.07933343314824,0
3103,0xa165c44786ec1d72a45f30a894cf421c33a31641,76.17,1,0,86.65339193525388,0
3104,0xa18dd6055e40e21a41558c14935648aa8b193c2a,4036.03,1,0,89.36616740915807,0
3105,0xa18e920c949ed2686780e495540fe7f5fea40782,319334.57,2,0,87.60219739275551,0
3106,0xa18e9edf5ff54136093e3dc3596426220fd5cbe0,313.9,1,0,94.94034708122012,0
3107,0xa1934016009635bc354b7212fbcd2752e364505d,242374.2,1,0,91.86864021949076,0
3108,0xa193c943980a9340f306b3d59deb183dc501b35f,104984.1,1,0,97.796281620294,0
3109,0xa1a1d9decdc2502e1d237caca0ffcdcde81e341e,631.03,1,0,94.31627826093053,0
3110,0xa1a5c58b1193fca1afd39713e8ded48ceddd04d2,65.22,1,0,96.60934148884921,0
3111,0xa1a7dd07cbc650441ab9b0d288a853471fb74eed,319291.68,1,0,92.71310778198111,0
3112,0xa1af766e540b28dc551fd02d372549d55b087251,653999.4,2,0,95.95887907971573,0
3113,0xa1c224479b3c36e434e6ce19543e1946f5e7f498,7188.43,3,0,94.18554705240346,0
3114,0xa1c25bf55cf0ad6e1f28778f237c1a863b47a99e,320.38,3,0,93.04345150154982,0
3115,0xa1c5c9886517fcfa3278ada184bc08ce87ca92be,717997.63,3,0,87.88962684375996,0
3116,0xa1cb7c6056ca3924b452f9ed016776dd7c4bce5a,428853.5,2,0,98.43004969758033,0
3117,0xa1d77bc293ee3c29e23105963f2855e605f73c23,68.53,1,0,86.8185113257886,0
3118,0xa1d9086553d684fab5b8d1360a8b5549a14b2ddc,534754.92,1,0,80.95037327946272,0
3119,0xa1dad4f695d0fe417d50e784e02fa41946724c05,25955.37,2,0,85.73796441114872,0
3120,0xa1e7cb81256b3e556561b5af414ca5e8603855fd,512742.87,1,0,95.68639042908617,0
3121,0xa1ed3639c3b75ec9e5e2ffa947cd0dec7068d44f,192598.72,1,0,99.80406502433289,0
3122,0xa1fe191fef07c0598a6c3babc80fc52f9d53b945,73.65,1,0,89.87366585584158,0
3123,0xa20dd4b5d86b90f55e808300bc75d13e1cd52870,1010224.53,1,0,89.25602061278715,0
3124,0xa2104c668915ac42d5ac32be7205175505ce5d25,324.73,1,0,86.08455291053865,0
3125,0xa2151b49707e93190a10cdb3e844b3e72366e471,732235.93,1,0,89.98080072020616,0
3126,0xa21801c592cae73fc30c90983c9d0ba5f13029a9,200102.05,1,0,90.57585955354261,0
3127,0xa21925e6f042a31ae34d763f6cc5b3330f39eb0f,49324.92,2,0,94.31843581412646,0
3128,0xa21de923051c18a42905cf8b69b471e338e57a63,431961.45,1,0,97.46539219653624,0
3129,0xa220ff5bfb5d0f4ba72b08b9c55e4afdc9430d3f,317.23,3,0,91.53066992141483,0
3130,0xa22da84c0148a18d87e973c15cd635003ffdca4c,252945.68,1,0,99.31451366175683,0
3131,0xa22e44e0b7af53b34b5fd3aed38211407c3d0842,205778.77,1,0,78.04531937270347,0
3132,0xa237bfb68e69a20e5f0293261ee81f2ea1a726dd,87545.32,1,1,90.87798976696769,0
3133,0xa23bd79a1759de4379ce6a167b6e27f80d8ae315,12.73,1,0,94.33116972337503,0
3134,0xa23e064fb735f115865fb3ebe96ce7da336e7821,19708.38,1,1,96.72312662630549,0
3135,0xa2459dc1cb4b51aa7638ad4acde51844b2ee9170,996550.57,1,0,92.35811661504896,0
3136,0xa2522f8129c623468338863d701ee6c004282aa5,56470.8,2,0,88.8112054613795,0
3137,0xa2527c1a8c4be7a13b8fdd0c56db1150a16c9a56,1069495.47,1,0,92.38054053719513,0
3138,0xa2535fa91517f428626b027195a39a7979939600,40303.63,1,0,93.36623225735926,0
3139,0xa25d01f9661e6b9604adf7986ca733a844d6e5f2,478066.45,1,1,92.18505440416736,0
3140,0xa268269e9d421923296857db0b597dbcc8bdabcb,37532.92,1,0,95.0071898146807,0
3141,0xa2697b232e07bd923d5a4459116cfe23a97b0602,285696.68,1,0,88.69440065472939,0
3142,0xa273de9503303486422babe0c961e7bdd8835aaa,1138114.22,2,1,88.71217598152955,0
3143,0xa274de2a7c8b3be0e9587a6da51f9c8a52c16fff,779055.92,1,0,90.37299174948936,0
3144,0xa277e7f5b8d8c3238c033153cf816e08e70b8760,980519.25,1,0,87.49775438665523,0
3145,0xa285552a045b81ef343ad503bc163780a3cf5583,982399.87,2,0,91.68635404875542,0
3146,0xa292b46965e7974f8331b8c2a413b95207543acb,685951.1,2,0,87.95710460192528,0
3147,0xa2a8f158aed54ce9a73d41eeec23bf3a51b5654d,309109.95,1,0,91.3651121987575,0
3148,0xa2b3768735814d4ffac8a2fa7babbe201a23a3cd,180297.45,2,0,96.45705017638205,0
3149,0xa2b5c012ff7a3599891741cbb5af1404b3236a18,200098.17,1,0,82.63994214483382,0
3150,0xa2e71d28dcac209b29edcf5c987fac0ecd42c352,4.9,1,0,89.87810947442631,0
3151,0xa2f4a926171f3d040a1b33ecde0b8641e241bd1e,64.9,1,0,86.8692015768125,0
3152,0xa2fbfcc167c5c5bb14e15dba820357045968ccee,110317.0,1,0,90.46850367266254,0
3153,0xa30cd8dbfab5f94d46cbbc8cbb7e51417b015f07,317849.67,1,0,97.55743234580241,0
3154,0xa31120e1c23c14afc2fdacedfbff31c5d8573011,4.37,2,0,91.04528240977419,0
3155,0xa3146c943c3f5c5ee44d958b4607e1495ae919e8,30488.93,1,0,95.26863853128897,0
3156,0xa31e6ef77716599c234c870b3c8e97cc936f6f60,76960.68,2,0,86.99592431495066,0
3157,0xa323da496508dceb83369761a9d144655f850762,849924.4,2,0,84.17922886300342,0
3158,0xa32aee644b0935a7e5f4a6330ee1337efee5973d,65.57,1,0,95.48840434271206,0
3159,0xa32dad37b3027760b8429ca6fb2189db8a28f259,63.27,1,0,91.67587674389614,0
3160,0xa32faeef8bcee9e42ec587edd19a0ac19f5cca13,180900.75,1,0,90.25860109824954,0
3161,0xa337dccffafa580423e9901684169c69efecaf2a,803294.3,1,0,92.89813325099476,0
3162,0xa33e93a9aa96ab81264440b70d0e8efbc72ed809,251685.7,1,0,96.56766643717009,0
3163,0xa3491b03aeba38c0c5b3a953449af3e0a03987d5,47.4,1,0,80.60714920912962,0
3164,0xa35e47e10de31f9152f8041394cd1a5c85e78980,1.87,1,0,99.1650923446714,0
3165,0xa364a14a7b917733467023ce6b51089f15639d10,262456.37,2,0,100.0,0
3166,0xa3652127c547e2bf8fd61a84df08d670f3d01f8e,966651.38,3,0,86.25792182476988,0
3167,0xa36ae0f959046a18d109dc5b1fb8df655cf0aa81,281354.63,1,0,80.50351813379268,0
3168,0xa38d8109127028d3e1774413ef28db70c471cb54,25985.38,2,0,100.0,0
3169,0xa3930f9bf40bb331022cd1609b8e0b44dba7392e,959861.0,2,0,95.61304966171171,0
3170,0xa399ea02599a0956ecdeec467546c7f0a14ab7fd,315.08,1,0,97.23780040491269,0
3171,0xa399f6cab434ebb4ded33381abbc06cef73e6761,12.27,1,0,92.73583205314834,0
3172,0xa3a0129ebf9bf0bbf54a7d9614e2410b6dd0c687,699776.93,3,0,91.93137016410681,0
3173,0xa3a4df812c4a3162692f6f0439cd1e1fc2041988,291416.52,1,0,87.89779395259215,0
3174,0xa3aa5d4b375036e0db39f73fd8f91895ad4edaed,146.12,1,0,87.0874819477834,0
3175,0xa3ac160ce7102be532b4ca6820e8ab8e44910f65,9288.27,3,0,90.82616706053425,0
3176,0xa3b030dcb4be037f715128939704c5e5554ff406,226757.65,2,0,99.47970827312666,0
3177,0xa3baa848659543cc0ebe320194603291eaa0d0fe,60322.48,2,0,90.81283716555015,0
3178,0xa3bb1e54e1713f32b19cc8469acafda6cbd696df,16.32,1,0,88.32412525662592,0
3179,0xa3c675bd2c473579e0d5ba4161a25c50399089a7,283912.72,1,0,94.17512198091828,0
3180,0xa3ccb9474b97e79ddbcf54c5f86e1fa2a6e97044,71.22,1,0,93.16541212319892,0
3181,0xa3d00bb30b6a3dab0b6e47090c09cdea564d25b3,34523.15,1,1,97.67304620133325,0
3182,0xa3d20da04b229e5d12f0720e9f42f29091625abf,323.0,1,0,83.14602032153587,0
3183,0xa3d39ac3bc708529c4c0527b34befc13b5fb9747,137830.55,1,0,89.1293257897681,0
3184,0xa3d414b16c4e08e2555241e15111fda6e364ea51,736430.4,1,0,95.99762826811225,0
3185,0xa3d6f0a7f885b79c7a8d5885aa6fe048d0787ee1,76.52,2,0,88.56888282653871,0
3186,0xa3e5ba599a34c89ac64495055dd6218291e12966,980940.5,1,0,75.3904768491625,0
3187,0xa3e61d5630e741a62b512f6bec58e831ef66330e,918637.05,1,0,93.2363049506967,0
3188,0xa3e6bc6539e827ec397f1def24f819400cfb02ba,229028.6,1,0,92.07681787093262,0
3189,0xa3ed465a85fe9004ab044fdfb7e476f8e47f046a,178086.42,1,0,88.36815757297967,0
3190,0xa3f5c8e2a1b979588d25e5d6b44f0033387f47e7,992417.35,1,0,91.16844931128497,0
3191,0xa3fcd031ca4ef4eb6fcbfe646f22705db1bbfaab,956156.98,3,0,87.65725817298792,0
3192,0xa416bf4393ae3fae7fcb33f7890ea101cff09a6b,561054.18,1,0,85.84644335018204,0
3193,0xa419dd1ab4f4224ea30cdcbf032e0e8b8c2d6311,130567.43,1,0,94.15920586120767,0
3194,0xa43721c0c95515a03a8678fd755f86324377f72b,189115.75,3,0,94.76493486658725,0
3195,0xa439c437eef3c19296543d1da6eb28c7d3b0cf0f,1121321.98,1,0,86.26271305941538,0
3196,0xa43c1bcba500f4bf8852c7f22c1baf7daa229796,320612.85,1,0,83.78931822402765,0
3197,0xa43e72b8ebc73911439e2470cf5cb28679dede1b,245489.48,2,0,96.75934542175645,0
3198,0xa4437edfdb0c25a71528d8d43c0383287d14842b,380600.28,1,0,84.60972869972764,0
3199,0xa44643642141c2af4fb52cd320821ddfa1ad12fb,329266.17,1,0,95.11773394496656,0
3200,0xa4498a1be8d880802e8a3f8a38f72bb4f77eadd6,66.42,2,0,94.39051446974483,0
3201,0xa4551f5bdb932382211144aed5ed1cdfa95565b5,20.57,1,0,95.47421268147711,0
3202,0xa45e4c5c23635e16d6cb6dd598a664f0b84940cb,20475.85,1,0,94.95087702644656,0
3203,0xa46a7215e11b24851ad572f2f621c8d354cad0e5,544730.98,3,0,94.83710509769321,0
3204,0xa46ba52414e42feec16fadbdc58154d9e6c7700e,59.17,1,1,96.75464698902402,0
3205,0xa47ebb54d5b12932f0548339ac1a46cebf88fb79,201110.67,1,0,97.29942174746611,0
3206,0xa47ef476c1b4942e0143f80b9f5744c6de1911bb,330.68,3,0,94.71640010255848,0
3207,0xa486cc4a3ede89180284ddbdf688041d5fbfba1e,58.17,1,0,91.16635299517756,0
3208,0xa48f0ad95fff851bdce8f69014d8a738009cf585,332576.7,1,0,100.0,0
3209,0xa493df289c33043a18eb2864083999e7ee7c6b17,52.53,1,0,90.0133005906459,0
3210,0xa4990fcd5c91f14c639fa6c19972f62fa92385db,381.28,1,0,96.61088137345403,0
3211,0xa49b902517edf36c11cf51dbe15fde84d5696f4c,4186.03,3,0,87.9743869035439,0
3212,0xa4a315df5b809a5b147c0642747859739fef35b2,324.73,1,0,90.56834914905183,0
3213,0xa4a529b9958c81122b0823503ef89dbe3dd6f744,322546.58,2,0,89.09679516558825,0
3214,0xa4a6f4dbb8dd9296fee103760885aef7b8959344,3.3,1,0,85.2255492422748,0
3215,0xa4b342acab2291b1289d07fef17799780ef860f0,1347177.25,1,0,84.8277234594188,0
3216,0xa4c5222b4adb429cbb3733c5f82d8a0dd8189e28,66544.68,2,0,91.59071405226408,0
3217,0xa4dfc2a06a1c64bc848b22c96dc8778e79671573,261635.62,3,0,81.23239334462014,0
3218,0xa4e03628573767294a65dc57552f006c580ed71b,418456.43,1,0,92.99941114153759,0
3219,0xa4ecf9b94596318629ba5c3444dddd447033a006,309.53,1,0,92.75516267143738,0
3220,0xa4f0d9e0371c14f0396aa01e02ef7607a55acbd8,192603.35,1,0,90.66025919388164,0
3221,0xa4f38acd8c7bcba98998f48a8dddfb6971d19eac,226765.5,1,0,97.41626041759513,0
3222,0xa4f4ac66938e57dc9d1e9b0dd13cbb026ade7553,0.0,2,0,97.91807866299288,0
3223,0xa4f93a58d13513c9cc2309a91db43eeb82c62a26,270085.68,1,0,98.88105046473946,0
3224,0xa4fccf010247cf3d12ab45ede396e574aa9b4ac3,1137338.75,2,0,98.56641617654826,0
3225,0xa50086cb0d7b01abddf34300c76b1d80faf6ae8f,51699.4,1,0,87.63198930489051,0
3226,0xa50f86b4af2764b6be69a3a6040497f0a44ba3c5,844896.68,1,1,90.26100529618357,0
3227,0xa5197c185d5a665cc51c03de7564fd997a507112,61.18,1,0,90.86131320671463,0
